country,iso3,seat,dimension,contribution_status,reason,failure_reason,confidence,evidence_count,recommendation
Belize,BLZ,cultural_anthropologist,D3,ABSTAINED,Abstained: no citable evidence for this dimension.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Belize,BLZ,cultural_anthropologist,D4,ABSTAINED,Abstained: no citable evidence for this dimension.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Belize,BLZ,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.72,9,28.0
Belize,BLZ,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,7,60.0
Belize,BLZ,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,8,33.0
Belize,BLZ,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.63,7,38.0
Belize,BLZ,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,6,30.0
Belize,BLZ,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,5,70.0
Belize,BLZ,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,4,35.0
Belize,BLZ,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,4,40.0
Brunei,BRN,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,2,30.0
Brunei,BRN,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,2,20.0
Brunei,BRN,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.9,3,90.0
Brunei,BRN,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,2,40.0
Brunei,BRN,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.82,8,18.0
Brunei,BRN,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.78,6,20.0
Brunei,BRN,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,7,62.0
Brunei,BRN,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.76,6,28.0
Brunei,BRN,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.9,3,25.0
Brunei,BRN,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,30.0
Brunei,BRN,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,75.0
Brunei,BRN,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,45.0
Botswana,BWA,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,4,30.0
Botswana,BWA,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.4,2,50.0
Botswana,BWA,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,2,70.0
Botswana,BWA,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.5,1,40.0
Botswana,BWA,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.78,10,18.0
Botswana,BWA,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,6,32.0
Botswana,BWA,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,6,52.0
Botswana,BWA,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,5,38.0
Botswana,BWA,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.68,4,48.0
Botswana,BWA,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,3,35.0
Botswana,BWA,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,72.0
Botswana,BWA,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.66,4,55.0
Central African Republic,CAF,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,3,35.0
Central African Republic,CAF,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,2,40.0
Central African Republic,CAF,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,1,45.0
Central African Republic,CAF,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,2,50.0
Central African Republic,CAF,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,9,18.0
Central African Republic,CAF,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.68,8,68.0
Central African Republic,CAF,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,8,14.0
Central African Republic,CAF,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,7,28.0
Central African Republic,CAF,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,2,28.0
Central African Republic,CAF,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,2,35.0
Central African Republic,CAF,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,2,22.0
Central African Republic,CAF,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,2,45.0
CÃ´te d'Ivoire,CIV,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,30.0
CÃ´te d'Ivoire,CIV,cultural_anthropologist,D2,ABSTAINED,I found no clear ethnographic evidence from available sources on the cultural freedom of emotional expression (open vs restrained) in Côte d’Ivoire.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
CÃ´te d'Ivoire,CIV,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,1,60.0
CÃ´te d'Ivoire,CIV,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,1,65.0
CÃ´te d'Ivoire,CIV,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.82,9,14.0
CÃ´te d'Ivoire,CIV,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.68,7,68.0
CÃ´te d'Ivoire,CIV,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.62,7,44.0
CÃ´te d'Ivoire,CIV,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,7,62.0
CÃ´te d'Ivoire,CIV,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,4,30.0
CÃ´te d'Ivoire,CIV,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,60.0
CÃ´te d'Ivoire,CIV,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,3,40.0
CÃ´te d'Ivoire,CIV,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,55.0
Democratic Republic of the Congo,COD,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,2,15.0
Democratic Republic of the Congo,COD,cultural_anthropologist,D2,ABSTAINED,No strong ethnographic evidence located on emotional expression norms or hierarchical suppression of expression to confidently score Expression.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Democratic Republic of the Congo,COD,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,2,60.0
Democratic Republic of the Congo,COD,cultural_anthropologist,D4,ABSTAINED,No clear evidence found distinguishing achievement‐orientation vs acceptance orientation in daily lived practices; insufficient material to score Drive.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Democratic Republic of the Congo,COD,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.78,10,18.0
Democratic Republic of the Congo,COD,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,9,60.0
Democratic Republic of the Congo,COD,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.62,7,32.0
Democratic Republic of the Congo,COD,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,7,58.0
Democratic Republic of the Congo,COD,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,3,25.0
Democratic Republic of the Congo,COD,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,3,70.0
Democratic Republic of the Congo,COD,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,30.0
Democratic Republic of the Congo,COD,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,55.0
Cape Verde,CPV,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,2,40.0
Cape Verde,CPV,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,2,60.0
Cape Verde,CPV,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,2,65.0
Cape Verde,CPV,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,2,50.0
Cape Verde,CPV,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.72,9,18.0
Cape Verde,CPV,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.68,7,62.0
Cape Verde,CPV,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,6,35.0
Cape Verde,CPV,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.78,5,12.0
Cape Verde,CPV,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,6,25.0
Cape Verde,CPV,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,5,70.0
Cape Verde,CPV,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,5,30.0
Cape Verde,CPV,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,5,40.0
Cuba,CUB,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,25.0
Cuba,CUB,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,2,40.0
Cuba,CUB,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,2,65.0
Cuba,CUB,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,2,50.0
Cuba,CUB,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.78,9,18.0
Cuba,CUB,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.74,8,78.0
Cuba,CUB,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,6,72.0
Cuba,CUB,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.68,5,35.0
Cuba,CUB,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,5,28.0
Cuba,CUB,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,4,55.0
Cuba,CUB,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,4,75.0
Cuba,CUB,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,35.0
Djibouti,DJI,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.9,3,15.0
Djibouti,DJI,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,2,40.0
Djibouti,DJI,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,2,80.0
Djibouti,DJI,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,35.0
Djibouti,DJI,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.78,11,14.0
Djibouti,DJI,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,8,28.0
Djibouti,DJI,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.68,8,62.0
Djibouti,DJI,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.62,6,32.0
Djibouti,DJI,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,5,25.0
Djibouti,DJI,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,4,40.0
Djibouti,DJI,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,5,50.0
Djibouti,DJI,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,4,35.0
Algeria,DZA,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,3,20.0
Algeria,DZA,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,2,30.0
Algeria,DZA,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.4,1,50.0
Algeria,DZA,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.3,1,40.0
Algeria,DZA,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.82,10,18.0
Algeria,DZA,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,9,32.0
Algeria,DZA,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.83,9,72.0
Algeria,DZA,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.71,8,33.0
Algeria,DZA,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,5,30.0
Algeria,DZA,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,5,45.0
Algeria,DZA,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,5,60.0
Algeria,DZA,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,5,55.0
Eritrea,ERI,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,4,20.0
Eritrea,ERI,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.5,1,50.0
Eritrea,ERI,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,2,60.0
Eritrea,ERI,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,2,40.0
Eritrea,ERI,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.82,9,16.0
Eritrea,ERI,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.78,7,28.0
Eritrea,ERI,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.74,8,72.0
Eritrea,ERI,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,6,42.0
Eritrea,ERI,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,6,75.0
Eritrea,ERI,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,6,40.0
Eritrea,ERI,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,6,20.0
Eritrea,ERI,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,6,65.0
Gabon,GAB,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,30.0
Gabon,GAB,cultural_anthropologist,D2,ABSTAINED,Insufficient ethnographic or field-based evidence on emotional expressiveness or structural freedom/suppression in Gabon to assess Expression (D2).,ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Gabon,GAB,cultural_anthropologist,D3,ABSTAINED,"No direct ethnographic data found on psychological tolerance for ambiguity, rule orientation, or daily structure in Gabonese society—thus abstaining.",ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Gabon,GAB,cultural_anthropologist,D4,ABSTAINED,"No reliable field-based evidence on achievement orientation, competitiveness, or harmony values available in the searched sources; abstaining.",ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Gabon,GAB,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.72,9,18.0
Gabon,GAB,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,7,38.0
Gabon,GAB,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.52,7,42.0
Gabon,GAB,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.62,5,28.0
Gabon,GAB,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,4,55.0
Gabon,GAB,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,3,45.0
Gabon,GAB,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,3,40.0
Gabon,GAB,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,35.0
Guinea,GIN,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,2,30.0
Guinea,GIN,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,2,50.0
Guinea,GIN,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,2,65.0
Guinea,GIN,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,2,40.0
Guinea,GIN,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.82,9,15.0
Guinea,GIN,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,7,42.0
Guinea,GIN,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.62,8,55.0
Guinea,GIN,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,6,38.0
Guinea,GIN,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,4,30.0
Guinea,GIN,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,70.0
Guinea,GIN,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,4,50.0
Guinea,GIN,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,4,30.0
Gambia,GMB,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,4,30.0
Gambia,GMB,cultural_anthropologist,D2,ABSTAINED,No clear ethnographic or field-based evidence was found on emotional openness versus suppression or hierarchical suppression of expression in Gambian lived experience.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Gambia,GMB,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,65.0
Gambia,GMB,cultural_anthropologist,D4,ABSTAINED,"No ethnographic evidence addressing whether Gambian culture emphasizes achievement‑orientation, competition, and performance over harmony and relationships (Drive) was located.",ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Gambia,GMB,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,9,12.0
Gambia,GMB,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.72,7,68.0
Gambia,GMB,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.62,7,42.0
Gambia,GMB,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.68,5,30.0
Gambia,GMB,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,3,40.0
Gambia,GMB,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,3,65.0
Gambia,GMB,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,30.0
Gambia,GMB,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,3,35.0
Guinea-Bissau,GNB,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,3,30.0
Guinea-Bissau,GNB,cultural_anthropologist,D2,ABSTAINED,Abstained: no citable evidence for this dimension.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Guinea-Bissau,GNB,cultural_anthropologist,D3,ABSTAINED,Abstained: no citable evidence for this dimension.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Guinea-Bissau,GNB,cultural_anthropologist,D4,ABSTAINED,Abstained: no citable evidence for this dimension.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
